rank,course_name,location,edition,source_url
61,Rock Creek Cattle Co,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
62,The Valley Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
63,Congressional – Blue,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
64,Baltusrol – Upper,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
65,Newport CC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
66,Shadow Creek,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
67,Essex County Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
68,Eastward Ho!,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
69,Myopia Hunt Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
70,Peachtree,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
71,Nanea,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
72,Cherry Hills,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
73,The Creek Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
74,Kittansett Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
75,Milwaukee CC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
76,Chambers Bay,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
77,Monterey Peninsula CC – Shore,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
78,Old Town Club,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
79,Ridgewood CC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
80,East Lake,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
81,Gozzer Ranch,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
82,Interlachen,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
83,Trump National – Old,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
84,Hazeltine National,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
85,Scioto,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
86,Boston GC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
87,Olympia Fields – North,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
88,Calusa Pines,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
89,Baltimore CC – Five Farms,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
90,Bel-Air CC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
91,Colonial CC – Fort Worth,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
92,Doral – Blue Monster,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
93,Mountain Lake,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
94,Blackwolf Run – River,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
95,Fox Chapel,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
96,Bellerive CC,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
97,Country Club of Fairfield,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
98,Crooked Stick,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
99,Torrey Pines – South,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
100,Aronimink,,2015-16,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2015
1,Pine Valley,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
2,Cypress Point,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
3,Augusta National,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
4,Shinnecock Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
5,National Golf Links of America,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
6,Oakmont,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
7,Pebble Beach,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
8,Merion Golf Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
9,Sand Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
10,Pinehurst – No 2,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
11,Fishers Island,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
12,Chicago GC,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
13,LA Country Club – North,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
14,Seminole,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
15,Crystal Downs,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
16,San Francisco GC,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
17,Pacific Dunes,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
18,Winged Foot – West,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
19,Prairie Dunes,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
20,Riviera CC,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
21,Friar's Head,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
22,Country Club – Brookline,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
23,Bethpage Black,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
24,Oakland Hills – South,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
25,Kiawah Island – Ocean,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
26,Garden City,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
27,Shoreacres,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
28,Whistling Straits – Straits,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
29,Muirfield Village,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
30,TPC Sawgrass – Stadium,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
31,The Camargo Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
32,Bandon Dunes,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
33,The Olympic Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
34,Southern Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
35,Maidstone,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
36,The California Golf Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
37,Baltusrol – Lower,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
38,Somerset Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
39,Quaker Ridge,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
40,The Golf Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
41,Winged Foot – East,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
42,Ballyneal,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
43,Oak Hill – East,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
44,Inverness,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
45,Harbour Town,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
46,Bandon Trails,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
47,Streamsong – Red,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
48,The Valley Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
49,Peachtree,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
50,Old Sandwich,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
51,Medinah – No 3,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
52,Sand Valley,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
53,Pasatiempo,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
54,Spyglass Hill,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
55,Yale Golf Course,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
56,Yeamans Hall,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
57,Old Macdonald,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
58,Wade Hampton,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
59,Old Town Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
60,Plainfield,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
61,Shadow Creek,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
62,Eastward Ho!,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
63,Myopia Hunt Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
64,Streamsong – Blue,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
65,Rock Creek Cattle Co,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
66,Kittansett Club,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
67,Monterey Peninsula CC – Shore,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
68,Nanea,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
69,Piping Rock,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
70,East Lake,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
71,Newport CC,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
72,Baltimore CC – Five Farms,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
73,Cherry Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
74,Erin Hills,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
75,Interlachen,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
76,Sebonack,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
77,Congressional – Blue,,2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
