rank,course_name,location,edition,source_url
60,Pikewood National,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
61,Gamble Sands,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
62,The Creek,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
63,Honors Course,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
64,Essex County,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
65,Moraine,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
66,Old Macdonald,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
67,Monterey Peninsula (Shore),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
68,Bel-Air,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
69,Baltusrol (Lower),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
70,Gozzer Ranch,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
71,Milwaukee,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
72,Congaree,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
73,Harbour Town,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
74,Ridgewood (E/W),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
75,Baltimore (Five Farms East),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
76,White Bear Yacht,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
77,Streamsong (Red),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
78,St. Louis,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
79,Kingsley,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
80,Sheep Ranch,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
81,Shadow Creek,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
82,Prairie Club (Dunes),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
83,Hollywood,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
84,Newport,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
85,Monterey Peninsula (Dunes),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
86,Glens Falls,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
87,Lawsonia (Links),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
88,Wolf Point*,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
89,Aronimink,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
90,Mountain Ridge,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
91,Sand Valley (Sand Valley),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
92,Pinehurst (No. 4),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
93,Palmetto,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
94,Nanea,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
95,Streamsong (Blue),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
96,Sand Valley (Mammoth Dunes),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
97,Sebonack,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
98,Calusa Pines,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
99,Baltusrol (Upper),,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
100,Cherry Hills,,2020-21,https://golf.com/travel/courses/golf-top-100-golf-courses-us-2020-2021/
