rank,course_name,location,edition,source_url
22,Country Club – Brookline,"Pepper Pike, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
23,Bethpage Black,"Farmingdale, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
24,Oakland Hills – South,"Bloomfield Hills, MI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
25,Kiawah Island – Ocean,"Kiawah Island, SC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
26,Garden City,"Garden City, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
27,Shoreacres,"Lake Bluff, IL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
28,Whistling Straits – Straits,"Sheboygan, WI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
29,Muirfield Village,"Dublin, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
30,TPC Sawgrass – Stadium,"Ponte Vedra Beach, FL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
31,The Camargo Club,"Cincinnati, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
32,Bandon Dunes,"Bandon, OR",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
33,The Olympic Club,"San Francisco, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
34,Southern Hills,"Tulsa, OK",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
35,Maidstone,"East Hampton, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
36,The California Golf Club,"South San Francisco, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
37,Baltusrol – Lower,"Springfield, NJ",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
38,Somerset Hills,"Bernardsville, NJ",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
39,Quaker Ridge,"Scarsdale, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
40,The Golf Club,"New Albany, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
41,Winged Foot – East,"Mamaroneck, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
42,Ballyneal,"Holyoke, CO",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
43,Oak Hill – East,"Rochester, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
44,Inverness,"Toledo, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
45,Harbour Town,"Hilton Head Island, SC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
46,Bandon Trails,"Bandon, OR",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
47,Streamsong – Red,"Bowling Green, FL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
48,The Valley Club,"Aurora, CO",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
49,Peachtree,"Atlanta, GA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
50,Old Sandwich,"Plymouth, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
51,Medinah – No 3,"Medinah, IL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
52,Sand Valley,"Town of Rome, WI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
53,Pasatiempo,"Santa Cruz, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
54,Spyglass Hill,"Pebble Beach, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
55,Yale Golf Course,"New Haven, CT",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
56,Yeamans Hall,"Hanahan, SC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
57,Old Macdonald,"Bandon, OR",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
58,Wade Hampton,"Cashiers, NC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
59,Old Town Club,"Winston Salem, NC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
60,Plainfield,"Edison, NJ",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
61,Shadow Creek,"North Las Vegas, NV",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
62,Eastward Ho!,"Chatham, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
63,Myopia Hunt Club,"South Hamilton, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
64,Streamsong – Blue,"Bowling Green, FL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
65,Rock Creek Cattle Co,"Deer Lodge, MT",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
66,Kittansett Club,"Marion, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
67,Monterey Peninsula CC – Shore,"Pebble Beach, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
68,Nanea,"Kailua Kona, HI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
69,Piping Rock,"Locust Valley, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
70,East Lake,"Atlanta, GA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
71,Newport CC,"Newport, RI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
72,Baltimore CC – Five Farms,"Lutherville, MD",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
73,Cherry Hills,"Englewood, CO",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
74,Erin Hills,"Hartford, WI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
75,Interlachen,"Edina, MN",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
76,Sebonack,"Southampton, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
77,Congressional – Blue,"Bethesda, MD",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
78,The Honors,"Ooltewah, TN",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
79,Scioto,"Columbus, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
80,Bel-Air CC,"Los Angeles, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
81,Fox Chapel,"Pittsburgh, PA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
82,Essex County Club,"Manchester, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
83,Baltusrol – Upper,"Springfield, NJ",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
84,Milwaukee CC,"River Hills, WI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
85,Ridgewood CC,"Paramus, NJ",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
86,Philadelphia Cricket Club,"Flourtown, PA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
87,Torrey Pines – South,"La Jolla, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
88,Boston GC,"Hingham, MA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
89,Moraine Country Club,"Dayton, OH",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
90,The Creek Club,"Spartanburg, SC",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
91,Calusa Pines,"Naples, FL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
92,Colonial CC – Fort Worth,"Fort Worth, TX",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
93,Hazeltine National,"Benton Township, MN",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
94,Monterey Peninsula CC – Dunes,"Pebble Beach, CA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
95,Gozzer Ranch,"Harrison, ID",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
96,Sleepy Hollow,"Scarborough, NY",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
97,Aronimink,"Newtown Square, PA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
98,Chambers Bay,"University Place, WA",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
99,Mountain Lake,"Lake Wales, FL",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
100,Blackwolf Run – River,"Kohler, WI",2017-18,https://www.planetgolf.com/rankings/usa/golf-magazine-usa-top-100/2017
