rank,course_name,location,edition,source_url
30,Sand Valley (The Lido),"Nekoosa, WI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
31,Camargo,"Cincinnati, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
32,Old Town,"Winston Salem, NC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
33,Peachtree,"Atlanta, GA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
34,Bethpage (Black),"Farmingdale, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
35,Ballyneal,"Holyoke, CO",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
36,Oak Hill (East),"Rochester, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
37,Kiawah Island (Ocean),"Kiawah Island, SC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
38,Rock Creek Cattle Company,"Deer Lodge, MT",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
39,Bandon Trails,"Bandon, OR",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
40,Sleepy Hollow,"Scarborough, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
41,Inverness,"Toledo, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
42,Baltusrol (Lower),"Springfield, NJ",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
43,Myopia Hunt Club,"South Hamilton, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
44,Ohoopee Match Club,"Cobbtown, GA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
45,Winged Foot (East),"Mamaroneck, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
46,CapRock Ranch,"Valentine, NE",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
47,Yeamans Hall,"Hanahan, SC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
48,TPC Sawgrass (Players Stadium),"Ponte Vedra Beach, FL",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
49,Bandon Dunes,"Bandon, OR",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
50,Eastward Ho!,"Chatham, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
51,Old Barnwell,"Aiken, SC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
52,Quaker Ridge,"Scarsdale, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
53,The Creek,"Spartanburg, SC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
54,Honors Course,"Ooltewah, TN",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
55,Whistling Straits,"Sheboygan, WI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
56,Muirfield Village,"Dublin, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
57,Pikewood National,"Morgantown, WV",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
58,Valley Club of Montecito,"Santa Barbara, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
59,Olympic (Lake),"San Francisco, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
60,The Golf Club,"New Albany, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
61,Congressional (Blue),"Bethesda, MD",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
62,Old Sandwich,"Plymouth, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
63,Wade Hampton,"Cashiers, NC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
64,Plainfield,"Edison, NJ",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
65,Essex County,"Manchester, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
66,Piping Rock,"Locust Valley, NY",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
67,Pasatiempo,"Santa Cruz, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
68,Kittansett,"Marion, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
69,Harbour Town,"Hilton Head Island, SC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
70,Bel-Air,"Los Angeles, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
71,Monterey Peninsula (Shore),"Pebble Beach, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
72,Scioto,"Columbus, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
73,Interlachen,"Edina, MN",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
74,Medinah (#3),"Medinah, IL",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
75,Hollywood,"Deal, NJ",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
76,Gozzer Ranch,"Harrison, ID",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
77,Newport,"Newport, RI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
78,Milwaukee,"River Hills, WI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
79,Old Macdonald,"Bandon, OR",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
80,Shadow Creek,"North Las Vegas, NV",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
81,Moraine,"Dayton, OH",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
82,Fox Chapel,"Pittsburgh, PA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
83,Nanea,"Kailua Kona, HI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
84,Aronimink,"Newtown Square, PA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
85,Ridgewood (Championship),"Paramus, NJ",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
86,White Bear Yacht Club,"Dellwood, MN",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
87,Ladera,"Thermal, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
88,Pinehurst No. 10,"Aberdeen, NC",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
89,Lawsonia (Links),"Town of Brooklyn, WI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
90,Monterey Peninsula (Dunes),"Pebble Beach, CA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
91,Cherry Hills,"Englewood, CO",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
92,Sankaty Head,"Nantucket, MA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
93,St. Louis,"Saint Louis, MO",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
94,Old Elm,"Highland Park, IL",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
95,Baltimore (Five Farms East),"Lutherville, MD",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
96,Trinity Forest,"Dallas, TX",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
97,Streamsong (Red),"Bowling Green, FL",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
98,Philadelphia Cricket (Wissahickon),"Flourtown, PA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
99,Kingsley,"Paradise Township, MI",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
100,Gamble Sands,"Brewster, WA",2024-25,https://golf.com/travel/courses/best-golf-courses-united-states-2024-2025/
