rank,course_name,location,edition,source_url
85,Canyata Golf Club,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
86,Milwaukee CC,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
87,Valhalla,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
88,Hudson National,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
89,Kittansett Club,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
90,Boston GC,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
91,Quarry at La Quinta,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
92,Arcadia Bluffs,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
93,Medinah – No 3,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
94,Pete Dye GC,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
95,Aronimink,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
96,Pasatiempo,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
97,Piping Rock,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
98,Shooting Star,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
99,Olympia Fields – North,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
100,Spring Hill Golf Club,,2023-24,https://www.planetgolf.com/rankings/usa/golf-digest-usa-top-100/2023
